Date,Region,Cluster,Country,Segment,Sales Amount,Year,Month,Quarter,Is_Q4,Lag_1_Sales,RollingAvg_3M
2023-12-13,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.6222271129249104,2023,12,4,1,5.0661174165576615,4.234609754889878
2023-12-13,INTERNATIONAL,NOASIA,Japan,KNEES,4.871659399656149,2023,12,4,1,2.6222271129249104,4.186667976379574
2023-12-13,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.046045466859048,2023,12,4,1,4.871659399656149,4.179977326480037
2023-12-13,INTERNATIONAL,NOASIA,Japan,HIPS,5.165433068763581,2023,12,4,1,5.046045466859048,5.027712645092927
2023-12-14,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.5747951399916236,2023,12,4,1,5.165433068763581,4.262091225204752
2023-12-14,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.920539245353746,2023,12,4,1,2.5747951399916236,4.220255818036318
2023-12-14,INTERNATIONAL,NOASIA,Japan,HIPS,5.009987847836737,2023,12,4,1,4.920539245353746,4.168440744394037
2023-12-14,INTERNATIONAL,NOASIA,Japan,KNEES,5.010009649574973,2023,12,4,1,5.009987847836737,4.980178914255153
2023-12-15,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.431060267487826,2023,12,4,1,5.010009649574973,4.150352588299846
2023-12-15,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.911235614807826,2023,12,4,1,2.431060267487826,4.117435177290209
2023-12-15,INTERNATIONAL,NOASIA,Japan,KNEES,5.109523894406234,2023,12,4,1,4.911235614807826,4.150606592233963
2023-12-15,INTERNATIONAL,NOASIA,Japan,HIPS,5.212998336994281,2023,12,4,1,5.109523894406234,5.077919282069448
2023-12-18,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.893096158097204,2023,12,4,1,5.212998336994281,4.405206129832574
2023-12-18,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.896320213861772,2023,12,4,1,2.893096158097204,4.334138236317753
2023-12-18,INTERNATIONAL,NOASIA,Japan,HIPS,5.14192301288907,2023,12,4,1,4.896320213861772,4.310446461616016
2023-12-18,INTERNATIONAL,NOASIA,Japan,KNEES,5.176720825123129,2023,12,4,1,5.14192301288907,5.071654683957991
2023-12-19,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.5921900560462796,2023,12,4,1,5.176720825123129,4.303611298019494
2023-12-19,INTERNATIONAL,NOASIA,Japan,KNEES,4.773819349028902,2023,12,4,1,2.5921900560462796,4.180910076732771
2023-12-19,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.008704910378474,2023,12,4,1,4.773819349028902,4.124904771817886
2023-12-19,INTERNATIONAL,NOASIA,Japan,HIPS,5.211834522987045,2023,12,4,1,5.008704910378474,4.998119594131475
2023-12-20,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.913178843121977,2023,12,4,1,5.211834522987045,5.044572758829165
2023-12-20,INTERNATIONAL,NOASIA,Japan,HIPS,4.933728077654666,2023,12,4,1,4.913178843121977,5.019580481254564
2023-12-20,INTERNATIONAL,NOASIA,Japan,KNEES,5.115995707876063,2023,12,4,1,4.933728077654666,4.987634209550902
2023-12-21,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.6022024296637447,2023,12,4,1,5.115995707876063,4.217308738398159
2023-12-21,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.899902347392099,2023,12,4,1,2.6022024296637447,4.206033494977302
2023-12-21,INTERNATIONAL,NOASIA,Japan,KNEES,4.940230650630554,2023,12,4,1,4.899902347392099,4.147445142562133
2023-12-21,INTERNATIONAL,NOASIA,Japan,HIPS,5.021548018678568,2023,12,4,1,4.940230650630554,4.9538936722337406
2023-12-22,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.813990214427542,2023,12,4,1,5.021548018678568,4.925256294578888
2023-12-22,INTERNATIONAL,NOASIA,Japan,KNEES,4.957481126522909,2023,12,4,1,4.813990214427542,4.931006453209673
2023-12-22,INTERNATIONAL,NOASIA,Japan,HIPS,5.146667772441159,2023,12,4,1,4.957481126522909,4.972713037797203
2023-12-25,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.825479883615019,2023,12,4,1,5.146667772441159,4.976542927526363
2023-12-25,INTERNATIONAL,NOASIA,Japan,KNEES,4.93488362271451,2023,12,4,1,4.825479883615019,4.969010426256896
2023-12-25,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,5.137195152347065,2023,12,4,1,4.93488362271451,4.965852886225531
2023-12-25,INTERNATIONAL,NOASIA,Japan,HIPS,5.14581562694944,2023,12,4,1,5.137195152347065,5.072631467337005
2023-12-26,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.964001467334402,2023,12,4,1,5.14581562694944,4.749004082210303
2023-12-26,INTERNATIONAL,NOASIA,Japan,KNEES,4.996857808014492,2023,12,4,1,3.964001467334402,4.702224967432778
2023-12-26,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.084155290177785,2023,12,4,1,4.996857808014492,4.681671521842227
2023-12-26,INTERNATIONAL,NOASIA,Japan,HIPS,5.195266952194693,2023,12,4,1,5.084155290177785,5.092093350128991
2023-12-27,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.6637362458013065,2023,12,4,1,5.195266952194693,4.981052829391262
2023-12-27,INTERNATIONAL,NOASIA,Japan,KNEES,5.10330634589183,2023,12,4,1,4.6637362458013065,4.987436514629277
2023-12-27,INTERNATIONAL,NOASIA,Japan,HIPS,5.115471510132539,2023,12,4,1,5.10330634589183,4.960838033941893
2023-12-27,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.122615286173655,2023,12,4,1,5.115471510132539,5.113797714066009
2023-12-28,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.25597569628818,2023,12,4,1,5.122615286173655,4.831354164198125
2023-12-28,INTERNATIONAL,NOASIA,Japan,KNEES,4.990154023122162,2023,12,4,1,4.25597569628818,4.789581668528
2023-12-28,INTERNATIONAL,NOASIA,Japan,HIPS,5.370002227655147,2023,12,4,1,4.990154023122162,4.872043982355163
2023-12-28,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.411388635683379,2023,12,4,1,5.370002227655147,5.25718162882023
2024-01-05,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,1.5371030997119994,2024,1,1,0,5.411388635683379,4.1061646543501755
2024-01-05,INTERNATIONAL,NOASIA,Japan,KNEES,4.03139951889018,2024,1,1,0,1.5371030997119994,3.65996375142852
2024-01-05,INTERNATIONAL,NOASIA,Japan,HIPS,5.017295061185171,2024,1,1,0,4.03139951889018,3.5285992265957837
2024-01-05,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.083701338987355,2024,1,1,0,5.017295061185171,4.71079863968757
2024-01-09,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.944670421979427,2024,1,1,0,5.083701338987355,4.348555607383985
2024-01-09,INTERNATIONAL,NOASIA,Japan,KNEES,4.784645573516823,2024,1,1,0,2.944670421979427,4.271005778161202
2024-01-09,INTERNATIONAL,NOASIA,Japan,HIPS,5.108783587516607,2024,1,1,0,4.784645573516823,4.279366527670953
2024-01-09,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.186876149360721,2024,1,1,0,5.108783587516607,5.026768436798051
2024-01-10,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.125083311163529,2024,1,1,0,5.186876149360721,4.806914349346953
2024-01-10,INTERNATIONAL,NOASIA,Japan,KNEES,5.014516928978462,2024,1,1,0,4.125083311163529,4.775492129834237
2024-01-10,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.081648806114066,2024,1,1,0,5.014516928978462,4.740416348752018
2024-01-10,INTERNATIONAL,NOASIA,Japan,HIPS,5.1915505795598875,2024,1,1,0,5.081648806114066,5.095905438217471
2024-01-11,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.8909552423149876,2024,1,1,0,5.1915505795598875,4.388051542662981
2024-01-11,INTERNATIONAL,NOASIA,Japan,KNEES,4.942304711603122,2024,1,1,0,2.8909552423149876,4.341603511159333
2024-01-11,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.99730677627025,2024,1,1,0,4.942304711603122,4.276855576729454
2024-01-11,INTERNATIONAL,NOASIA,Japan,HIPS,5.092823761821267,2024,1,1,0,4.99730677627025,5.010811749898213
2024-01-12,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.333479170201842,2024,1,1,0,5.092823761821267,4.141203236097787
2024-01-12,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.044923594427115,2024,1,1,0,2.333479170201842,4.1570755088167415
2024-01-12,INTERNATIONAL,NOASIA,Japan,KNEES,5.076789053675993,2024,1,1,0,5.044923594427115,4.15173060610165
2024-01-12,INTERNATIONAL,NOASIA,Japan,HIPS,5.10828375944104,2024,1,1,0,5.076789053675993,5.076665469181383
2024-01-15,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.9075545041344486,2024,1,1,0,5.10828375944104,4.364209105750494
2024-01-15,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.002360659103465,2024,1,1,0,2.9075545041344486,4.339399640892984
2024-01-15,INTERNATIONAL,NOASIA,Japan,KNEES,5.058649397750883,2024,1,1,0,5.002360659103465,4.322854853662932
2024-01-15,INTERNATIONAL,NOASIA,Japan,HIPS,5.129584512715528,2024,1,1,0,5.058649397750883,5.063531523189958
2024-01-16,INTERNATIONAL,NOASIA,Japan,KNEES,4.9403358869897005,2024,1,1,0,5.129584512715528,5.042856599152038
2024-01-16,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.069014319897993,2024,1,1,0,4.9403358869897005,5.0463115732010735
2024-01-16,INTERNATIONAL,NOASIA,Japan,HIPS,5.13786897330801,2024,1,1,0,5.069014319897993,5.049073060065234
2024-01-17,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.9361996855839787,2024,1,1,0,5.13786897330801,4.38102765959666
2024-01-17,INTERNATIONAL,NOASIA,Japan,KNEES,5.060474130270087,2024,1,1,0,2.9361996855839787,4.378180929720692
2024-01-17,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.064216424919638,2024,1,1,0,5.060474130270087,4.3536300802579015
2024-01-17,INTERNATIONAL,NOASIA,Japan,HIPS,5.086491295914419,2024,1,1,0,5.064216424919638,5.0703939503680475
2024-01-18,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.960382186346727,2024,1,1,0,5.086491295914419,5.037029969060261
2024-01-18,INTERNATIONAL,NOASIA,Japan,HIPS,5.126964801870441,2024,1,1,0,4.960382186346727,5.057946094710528
2024-01-18,INTERNATIONAL,NOASIA,Japan,KNEES,5.258853356080215,2024,1,1,0,5.126964801870441,5.115400114765794
2024-01-18,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,87.66544032523919,2024,1,1,0,5.258853356080215,32.68375282772995
2024-01-19,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.461441469439288,2024,1,1,0,87.66544032523919,31.7952450502529
2024-01-19,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.919499128574974,2024,1,1,0,2.461441469439288,31.682126974417816
2024-01-19,INTERNATIONAL,NOASIA,Japan,KNEES,5.115921578074319,2024,1,1,0,4.919499128574974,4.16562072536286
2024-01-19,INTERNATIONAL,NOASIA,Japan,HIPS,5.164467571086519,2024,1,1,0,5.115921578074319,5.0666294259119375
2024-01-22,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.7089827166473333,2024,1,1,0,5.164467571086519,4.329790621936057
2024-01-22,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.86094870819098,2024,1,1,0,2.7089827166473333,4.244799665308277
2024-01-22,INTERNATIONAL,NOASIA,Japan,HIPS,5.123765748422606,2024,1,1,0,4.86094870819098,4.231232391086973
2024-01-22,INTERNATIONAL,NOASIA,Japan,KNEES,5.160298616988021,2024,1,1,0,5.123765748422606,5.048337691200536
2024-01-23,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.4868182987958454,2024,1,1,0,5.160298616988021,4.256960888068824
2024-01-23,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.971750948144538,2024,1,1,0,2.4868182987958454,4.206289287976134
2024-01-23,INTERNATIONAL,NOASIA,Japan,KNEES,5.050184871117149,2024,1,1,0,4.971750948144538,4.169584706019177
2024-01-23,INTERNATIONAL,NOASIA,Japan,HIPS,5.060184079859635,2024,1,1,0,5.050184871117149,5.027373299707107
2024-01-24,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.3381472808809036,2024,1,1,0,5.060184079859635,4.482838743952563
2024-01-24,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.01861452189129,2024,1,1,0,3.3381472808809036,4.472315294210609
2024-01-24,INTERNATIONAL,NOASIA,Japan,HIPS,5.084696292657733,2024,1,1,0,5.01861452189129,4.480486031809975
2024-01-24,INTERNATIONAL,NOASIA,Japan,KNEES,5.223213710401334,2024,1,1,0,5.084696292657733,5.108841508316786
2024-01-25,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.1255764965054276,2024,1,1,0,5.223213710401334,4.477828833188165
2024-01-25,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.90291671900968,2024,1,1,0,3.1255764965054276,4.417235641972147
2024-01-25,INTERNATIONAL,NOASIA,Japan,HIPS,5.042589138435845,2024,1,1,0,4.90291671900968,4.357027451316984
2024-01-25,INTERNATIONAL,NOASIA,Japan,KNEES,5.06072665382439,2024,1,1,0,5.042589138435845,5.002077503756638
2024-01-26,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.245391234620105,2024,1,1,0,5.06072665382439,4.449569008960114
2024-01-26,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.8283491174109265,2024,1,1,0,3.245391234620105,4.378155668618473
2024-01-26,INTERNATIONAL,NOASIA,Japan,HIPS,5.150899955113685,2024,1,1,0,4.8283491174109265,4.408213435714905
2024-01-26,INTERNATIONAL,NOASIA,Japan,KNEES,5.223145197129685,2024,1,1,0,5.150899955113685,5.0674647565514315
2024-01-29,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.89981641156818,2024,1,1,0,5.223145197129685,5.0912871879371835
2024-01-29,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.933201506668509,2024,1,1,0,4.89981641156818,5.018721038455458
2024-01-29,INTERNATIONAL,NOASIA,Japan,HIPS,5.103136712617204,2024,1,1,0,4.933201506668509,4.97871821028463
2024-01-29,INTERNATIONAL,NOASIA,Japan,KNEES,5.24301150929651,2024,1,1,0,5.103136712617204,5.093116576194075
2024-01-30,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.400849112829963,2024,1,1,0,5.24301150929651,4.9156657782478925
2024-01-30,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.024576036643044,2024,1,1,0,4.400849112829963,4.889478886256506
2024-01-30,INTERNATIONAL,NOASIA,Japan,HIPS,5.10731715884562,2024,1,1,0,5.024576036643044,4.844247436106209
2024-01-30,INTERNATIONAL,NOASIA,Japan,KNEES,5.128289398197381,2024,1,1,0,5.10731715884562,5.086727531228682
2024-01-31,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.901369921799033,2024,1,1,0,5.128289398197381,4.378992159614012
2024-01-31,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.927851401523239,2024,1,1,0,2.901369921799033,4.319170240506551
2024-01-31,INTERNATIONAL,NOASIA,Japan,HIPS,5.144384186479128,2024,1,1,0,4.927851401523239,4.3245351699337995
2024-01-31,INTERNATIONAL,NOASIA,Japan,KNEES,5.342708106150587,2024,1,1,0,5.144384186479128,5.138314564717651
2024-02-01,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.681784626098574,2024,2,1,0,5.342708106150587,4.722958972909429
2024-02-01,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.108926907587395,2024,2,1,0,3.681784626098574,4.711139879945518
2024-02-01,INTERNATIONAL,NOASIA,Japan,HIPS,5.249951755296036,2024,2,1,0,5.108926907587395,4.680221096327334
2024-02-01,INTERNATIONAL,NOASIA,Japan,KNEES,5.287654910821403,2024,2,1,0,5.249951755296036,5.2155111912349446
2024-02-02,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.7400634686806455,2024,2,1,0,5.287654910821403,5.092556711599362
2024-02-02,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.209578994478056,2024,2,1,0,4.7400634686806455,5.0790991246600345
2024-02-02,INTERNATIONAL,NOASIA,Japan,KNEES,5.394729713805571,2024,2,1,0,5.209578994478056,5.114790725654758
2024-02-02,INTERNATIONAL,NOASIA,Japan,HIPS,5.419300081665403,2024,2,1,0,5.394729713805571,5.34120292998301
2024-02-05,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,1.9924556096694916,2024,2,1,0,5.419300081665403,4.268828468380155
2024-02-05,INTERNATIONAL,NOASIA,Japan,HIPS,3.7606064574752387,2024,2,1,0,1.9924556096694916,3.7241207162700447
2024-02-05,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.181877514997275,2024,2,1,0,3.7606064574752387,3.3116465273806686
2024-02-05,INTERNATIONAL,NOASIA,Japan,KNEES,4.661060339301451,2024,2,1,0,4.181877514997275,4.201181437257989
2024-02-06,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.4744776838640288,2024,2,1,0,4.661060339301451,3.772471846054252
2024-02-06,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.806526018006643,2024,2,1,0,2.4744776838640288,3.9806880137240412
2024-02-06,INTERNATIONAL,NOASIA,Japan,KNEES,4.81936491495478,2024,2,1,0,4.806526018006643,4.033456205608484
2024-02-06,INTERNATIONAL,NOASIA,Japan,HIPS,4.837941260298365,2024,2,1,0,4.81936491495478,4.821277397753263
2024-02-07,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.045344155009048,2024,2,1,0,4.837941260298365,3.900883443420731
2024-02-07,INTERNATIONAL,NOASIA,Japan,HIPS,5.0052162672284854,2024,2,1,0,2.045344155009048,3.962833894178633
2024-02-07,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.048179049178629,2024,2,1,0,5.0052162672284854,4.032913157138721
2024-02-07,INTERNATIONAL,NOASIA,Japan,KNEES,5.090996524343492,2024,2,1,0,5.048179049178629,5.0481306135835355
2024-02-08,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.8700299263494378,2024,2,1,0,5.090996524343492,4.33640183329052
2024-02-08,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.866067194513556,2024,2,1,0,2.8700299263494378,4.275697881735495
2024-02-08,INTERNATIONAL,NOASIA,Japan,HIPS,5.025319976807331,2024,2,1,0,4.866067194513556,4.253805699223442
2024-02-08,INTERNATIONAL,NOASIA,Japan,KNEES,5.234039076280872,2024,2,1,0,5.025319976807331,5.0418087492005865
2024-02-09,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.4986552647078497,2024,2,1,0,5.234039076280872,4.2526714392653515
2024-02-09,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.905397388857872,2024,2,1,0,2.4986552647078497,4.212697243282198
2024-02-09,INTERNATIONAL,NOASIA,Japan,KNEES,5.054342619782948,2024,2,1,0,4.905397388857872,4.152798424449557
2024-02-09,INTERNATIONAL,NOASIA,Japan,HIPS,5.232819255261637,2024,2,1,0,5.054342619782948,5.0641864213008185
2024-02-13,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.612128385988467,2024,2,1,0,5.232819255261637,4.299763420344351
2024-02-13,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.100411834433794,2024,2,1,0,2.612128385988467,4.315119825227966
2024-02-13,INTERNATIONAL,NOASIA,Japan,HIPS,5.127290362916676,2024,2,1,0,5.100411834433794,4.279943527779646
2024-02-13,INTERNATIONAL,NOASIA,Japan,KNEES,5.164009309189939,2024,2,1,0,5.127290362916676,5.130570502180137
2024-02-14,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,1.7412230823679227,2024,2,1,0,5.164009309189939,4.010840918158179
2024-02-14,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.850451989733273,2024,2,1,0,1.7412230823679227,3.9185614604303787
2024-02-14,INTERNATIONAL,NOASIA,Japan,HIPS,4.965235424397695,2024,2,1,0,4.850451989733273,3.8523034988329634
2024-02-14,INTERNATIONAL,NOASIA,Japan,KNEES,5.0037416333705425,2024,2,1,0,4.965235424397695,4.939809682500504
2024-02-15,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.463935333783166,2024,2,1,0,5.0037416333705425,4.144304130517135
2024-02-15,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.932640426193819,2024,2,1,0,2.463935333783166,4.133439131115843
2024-02-15,INTERNATIONAL,NOASIA,Japan,KNEES,4.966645631492334,2024,2,1,0,4.932640426193819,4.12107379715644
2024-02-15,INTERNATIONAL,NOASIA,Japan,HIPS,5.06807348511124,2024,2,1,0,4.966645631492334,4.989119847599131
2024-02-16,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.413534954701532,2024,2,1,0,5.06807348511124,4.816084690435036
2024-02-16,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.9554831283821885,2024,2,1,0,4.413534954701532,4.812363856064987
2024-02-16,INTERNATIONAL,NOASIA,Japan,HIPS,5.271951615694416,2024,2,1,0,4.9554831283821885,4.880323232926046
2024-02-16,INTERNATIONAL,NOASIA,Japan,KNEES,5.3203508510933295,2024,2,1,0,5.271951615694416,5.182595198389978
2024-02-19,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.889190016558672,2024,2,1,0,5.3203508510933295,4.49383082778214
2024-02-19,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.92986994305498,2024,2,1,0,2.889190016558672,4.379803603568995
2024-02-19,INTERNATIONAL,NOASIA,Japan,HIPS,4.982259568831528,2024,2,1,0,4.92986994305498,4.267106509481727
2024-02-19,INTERNATIONAL,NOASIA,Japan,KNEES,5.217045545374957,2024,2,1,0,4.982259568831528,5.043058352420489
2024-02-20,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.2088981219930828,2024,2,1,0,5.217045545374957,4.469401078733189
2024-02-20,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.986908270415321,2024,2,1,0,3.2088981219930828,4.470950645927787
2024-02-20,INTERNATIONAL,NOASIA,Japan,KNEES,5.109278964097087,2024,2,1,0,4.986908270415321,4.435028452168497
2024-02-20,INTERNATIONAL,NOASIA,Japan,HIPS,5.142882013854369,2024,2,1,0,5.109278964097087,5.079689749455593
2024-02-21,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.55142358573162,2024,2,1,0,5.142882013854369,4.267861521227693
2024-02-21,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.961105711066272,2024,2,1,0,2.55142358573162,4.218470436884087
2024-02-21,INTERNATIONAL,NOASIA,Japan,KNEES,5.079453855900902,2024,2,1,0,4.961105711066272,4.197327717566265
2024-02-21,INTERNATIONAL,NOASIA,Japan,HIPS,5.139726233204346,2024,2,1,0,5.079453855900902,5.060095266723841
2024-02-22,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.626368825103077,2024,2,1,0,5.139726233204346,4.281849638069442
2024-02-22,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.8986249071989745,2024,2,1,0,2.626368825103077,4.221573321835467
2024-02-22,INTERNATIONAL,NOASIA,Japan,KNEES,5.105897541307802,2024,2,1,0,4.8986249071989745,4.210297091203285
2024-02-22,INTERNATIONAL,NOASIA,Japan,HIPS,5.1221407702728285,2024,2,1,0,5.105897541307802,5.0422210729265355
2024-02-26,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.928179821227615,2024,2,1,0,5.1221407702728285,5.052072710936083
2024-02-26,INTERNATIONAL,NOASIA,Japan,KNEES,4.962104356879575,2024,2,1,0,4.928179821227615,5.004141649460006
2024-02-26,INTERNATIONAL,NOASIA,Japan,HIPS,5.1158802754359645,2024,2,1,0,4.962104356879575,5.002054817847719
2024-02-27,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.3089284658354545,2024,2,1,0,5.1158802754359645,4.462304366050332
2024-02-27,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.144046390655168,2024,2,1,0,3.3089284658354545,4.522951710642196
2024-02-27,INTERNATIONAL,NOASIA,Japan,HIPS,5.360378164822213,2024,2,1,0,5.144046390655168,4.604451007104278
2024-02-27,INTERNATIONAL,NOASIA,Japan,KNEES,5.371601359651896,2024,2,1,0,5.360378164822213,5.292008638376426
2024-02-28,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,4.837961494477443,2024,2,1,0,5.371601359651896,5.189980339650518
2024-02-28,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.032346597536262,2024,2,1,0,4.837961494477443,5.080636483888534
2024-02-28,INTERNATIONAL,NOASIA,Japan,HIPS,5.199565528686897,2024,2,1,0,5.032346597536262,5.0232912069002005
2024-02-28,INTERNATIONAL,NOASIA,Japan,KNEES,5.22615268348036,2024,2,1,0,5.199565528686897,5.152688269901174
2024-02-29,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.9295890084310727,2024,2,1,0,5.22615268348036,4.451769073532777
2024-02-29,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.998543110636475,2024,2,1,0,2.9295890084310727,4.384761600849303
2024-02-29,INTERNATIONAL,NOASIA,Japan,KNEES,5.235271625191527,2024,2,1,0,4.998543110636475,4.387801248086359
2024-02-29,INTERNATIONAL,NOASIA,Japan,HIPS,5.2450678300695905,2024,2,1,0,5.235271625191527,5.159627521965865
2024-03-01,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.4527290318396933,2024,3,1,0,5.2450678300695905,4.311022829033605
2024-03-01,INTERNATIONAL,NOASIA,Japan,TRAUMA,5.294916822127365,2024,3,1,0,2.4527290318396933,4.330904561345551
2024-03-01,INTERNATIONAL,NOASIA,Japan,HIPS,5.389935544434126,2024,3,1,0,5.294916822127365,4.379193799467061
2024-03-01,INTERNATIONAL,NOASIA,Japan,KNEES,5.410138574338881,2024,3,1,0,5.389935544434126,5.364996980300124
2024-03-04,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.1245241176786465,2024,3,1,0,5.410138574338881,4.974866078817218
2024-03-04,INTERNATIONAL,NOASIA,Japan,KNEES,4.515058789160871,2024,3,1,0,4.1245241176786465,4.683240493726134
2024-03-04,INTERNATIONAL,NOASIA,Japan,HIPS,4.548269326672042,2024,3,1,0,4.515058789160871,4.395950744503853
2024-03-05,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,3.103741459610076,2024,3,1,0,4.548269326672042,4.055689858480997
2024-03-05,INTERNATIONAL,NOASIA,Japan,HIPS,4.916768994061189,2024,3,1,0,3.103741459610076,4.189593260114436
2024-03-05,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.931161102007751,2024,3,1,0,4.916768994061189,4.317223851893005
2024-03-05,INTERNATIONAL,NOASIA,Japan,KNEES,5.07505316472472,2024,3,1,0,4.931161102007751,4.974327753597887
2024-03-06,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.5499001658816667,2024,3,1,0,5.07505316472472,4.1853714775380455
2024-03-06,INTERNATIONAL,NOASIA,Japan,TRAUMA,4.816329095371788,2024,3,1,0,2.5499001658816667,4.147094141992725
2024-03-06,INTERNATIONAL,NOASIA,Japan,HIPS,4.8668788982838365,2024,3,1,0,4.816329095371788,4.077702719845764
2024-03-06,INTERNATIONAL,NOASIA,Japan,KNEES,5.117627695117052,2024,3,1,0,4.8668788982838365,4.933611896257559
2024-03-07,INTERNATIONAL,NOASIA,Japan,Other Reconstruction,2.6912864319248704,2024,3,1,0,5.117627695117052,4.225264341775254
